word|pinyin
退除|tuichu
满屏|manping
只退|zhitui
可领|keling
长付|zhangfu
介意|jieyi
换约|huanyue
关联方|guanlianfang
还素|haisu
理培|lipei
分付|fenfu
i|i
扫码|saoma
支付|zhifu
oo|oo
冰柜|binggui
我码|woma
分不开|fenbukai
激活码|jihuoma
缺用|queyong
未使|weishi
有网|youwang
小蜜|xiaomi
前后|qianhou
确保|quebao
购是|goushi
面冲|mianchong
用行|yongxing
旅社|lvshe
近情|jinqing
需借|xujie
一步|yibu
手机店|shoujidian
太多会|taiduohui
日能|rineng
时而|shier
出不出|chubuchu
个用|geyong
十二月|shieryue
发呗|fabei
年级|nianji
不同点|butongdian
放钱|fangqian
五十多|wushiduo
过户|guohu
来记|laiji
付摩拜|fumobai
最多花|zuiduohua
要输|yaoshu
开密付|kaimifu
调控|tiaokong
死皮赖脸|sipilailian
证书|zhengshu
跟风|genfeng
吓|xia
用美团|yongmeituan
手书|shoushu
存费|cunfei
今年|jinnian
重付|zhongfu
终端|zhongduan
137|137
点点|diandian
购用|gouyong
庆卡|qingka
大王|daiwang
想询|xiangxun
上|shang
等级|dengji
一人能|yirenneng
隔|ge
还光|haiguang
曼网|manwang
金是|jinshi
住房|zhufang
起点|qidian
发完|fawan
有下|youxia
天猫付|tianmaofu
帮别|bangbie
假设|jiashe
认证|renzheng
商量|shangliang
别用|bieyong
笔是|bishi
借不起|jiebuqi
辆|liang
会多收|huiduoshou
变认|bianren
网商货|wangshanghuo
采集|caiji
減息|jianxi
哪充|nachong
领优酷|lingyouku
负债|fuzhai
快用|kuaiyong
持有|chiyou
退会|tuihui
实时|shishi
我关|woguan
改来改去|gailaigaiqu
空然|kongran
怎会记|zenhuiji
没冲|meichong
搜|sou
误操作|wucaozuo
飞猪|feizhu
越|yue
能迟|nengchi
单退|dantui
neng|neng
健康|jiankang
手继费|shoujifei
生意|shengyi
前退|qiantui
证都|zhengdou
不要|buyao
开没开|kaimeikai
花坝|huaba
日息|rixi
弄错|nongcuo
仍旧|rengjiu
k|k
领兑|lingdui
满足|manzu
还通|haitong
后百变|houbaibian
看脸|kanlian
事多|shiduo
总供|zonggong
上线|shangxian
没出|meichu
记录仪|jiluyi
尝试|changshi
工|gong
封号|fenghao
任|ren
云上|yunshang
花嘛|huama
蚁族|yizu
小米|xiaomi
qua|qua
pc|pc
无名|wuming
查收|chashou
延到|yandao
绑卡|bangka
微笑|weixiao
柱|zhu
混|hun
出口|chukou
哪里找|nalizhao
不错|bucuo
现用|xianyong
鬼脸|guilian
万元|wanyuan
不管|buguan
刷掉|shuadiao
一个五百|yigewubai
的士|dishi
解度|jiedu
初中文化|chuzhongwenhua
虎牙|huya
款额|kuane
分给|fengei
毛钱|maoqian
月息|yuexi
何时|heshi
商铺|shangpu
用微|yongwei
当初|dangchu
laigufe|laigufe
我剛|wogang
埠子|buzi
互相|huxiang
备足|beizu
压金去|yajinqu
先退|xiantui
冻洁|dongjie
出错|chucuo
体统|titong
更好|genghao
看满|kanman
欢庆|huanqing
个人用户|gerenyonghu
献爱心|xianaixin
运营商|yunyingshang
前未|qianwei
你们好|nimenhao
用|yong
车票|chepiao
有发|youfa
单一|danyi
新卡|xinka
付现金|fuxianjin
理面|limian
所在|suozai
因填错|yintiancuo
我秀豆|woxiudou
迟延|chiyan
瓜子|guazi
浪琴|langqin
花叭|huaba
有月费|youyuefei
价钱|jiaqian
电话费|dianhuafei
比喻|biyu
時候|shihou
没太懂|meitaidong
售假|shoujia
三四个|sansige
撤回|chehui
三分钟|sanfenzhong
几十|jishi
缩减|suojian
搞不清楚|gaobuqingchu
人员|renyuan
除外|chuwai
流水号|liushuihao
降成|jiangcheng
花清|huaqing
回来|huilai
能连本|nenglianben
直播|zhibo
七十块|qishikuai
不帮|bubang
通融|tongrong
没钱少|meiqianshao
多谢|duoxie
忠实|zhongshi
五元|wuyuan
后面|houmian
会封|huifeng
加息|jiaxi
不变|bubian
默认|moren
共有|gongyou
漏|lou
定好|dinghao
任意|renyi
网购|wanggou
亚航|yahang
我定|woding
清除|qingchu
降零|jiangling
经|jing
uu|uu
要不了|yaobule
完款|wankuan
这鞋|zhexie
没置|meizhi
回扣|huikou
守|shou
抢救|qiangjiu
回事|huishi
这天|zhetian
猛|meng
十五号|shiwuhao
十日|shiri
庄园|zhuangyuan
拿走|nazou
咖啡|kafei
马上会|mashanghui
票到|piaodao
帐号密码|zhanghaomima
乡下|xiangxia
乘坐|chengzuo
天给|tiangei
露个|luge
面找|mianzhao
用以|yongyi
脸过|lianguo
还会降|haihuijiang
通没|tongmei
用脸|yonglian
数量|shuliang
查对|chadui
卸掉|xiediao
核实|heshi
付息|fuxi
美团券|meituanquan
安安|anan
没增|meizeng
抵掉|didiao
恢复原|huifuyuan
勇|yong
份面|fenmian
平常|pingchang
没个|meige
唄額度|beiedu
显未|xianwei
换作|huanzuo
领去|lingqu
买件|maijian
受不受|shoubushou
两家|liangjia
夸有|kuayou
不返|bufan
直充|zhichong
曼都店|mandoudian
群子|qunzi
专到|zhuandao
开看|kaikan
多钱|duoqian
买房|maifang
保护|baohu
信个|xinge
转网|zhuanwang
保护区|baohuqu
如未|ruwei
快退|kuaitui
钱己|qianji
叫唤|jiaohuan
毙|bi
依次|yici
付电|fudian
大多数|daduoshu
错话|cuohua
惠思家|huisijia
会降|huijiang
刚换|ganghuan
收到|shoudao
再刷|zaishua
准入|zhunru
转去|zhuanqu
节假日|jiejiari
六天|liutian
收四白|shousibai
贷会|daihui
劳资|laozi
其前|qiqian
详细情况|xiangxiqingkuang
网贷商|wangdaishang
管|guan
同一个|tongyige
支金|zhijin
扫美团|saomeituan
适合|shihe
赶过去|ganguoqu
未扣|weikou
解除|jiechu
关上|guanshang
转出|zhuanchu
因银|yinyin
利自是|lizishi
但用|danyong
起算日|qisuanri
助手|zhushou
信征|xinzheng
一面|yimian
叩上|koushang
能扣|nengkou
有点|youdian
消费者|xiaofeizhe
快餐|kuaican
忽然|huran
我换个|wohuange
完借|wanjie
扣减额|koujiane
更大|gengda
宽限期|kuanxianqi
解析|jiexi
油卡|youka
04|04
逾期|yuqi
乙关|yiguan
小票|xiaopiao
胀气|zhangqi
先换|xianhuan
补上|bushang
扫图|saotu
线|xian
卡死|kasi
酒|jiu
不取|buqu
扣钱|kouqian
没咯|meige
半刚|bangang
够|gou
总借|zongjie
空号|konghao
定餐|dingcan
钱会少|qianhuishao
扣日|kouri
考虑|kaolv
保证|baozheng
还壳款|haikekuan
评级|pingji
费钱|feiqian
涨分|zhangfen
退押|tuiya
时官|shiguan
涨过|zhangguo
溢出|yichu
分着|fenzhe
嗨|hai
这月分|zheyuefen
能调|nengdiao
摇一摇|yaoyiyao
没见|meijian
两批|liangpi
一周|yizhou
燃气|ranqi
万年|wannian
宜黄县|yihuangxian
有什麼|youshenme
无奈|wunai
七个|qige
充成|chongcheng
五|wu
欠款|qiankuan
二日|erri
毎|mei
抽奖券|choujiangquan
总需|zongxu
将近|jiangjin
抽返|choufan
够不够|goubugou
下午|xiawu
起能|qineng
变小|bianxiao
个体|geti
通信录|tongxinlu
符号|fuhao
找靓|zhaojing
点不动|dianbudong
卷|juan
二百多|erbaiduo
百分之四|baifenzhisi
并未|bingwei
一它|yita
合适|heshi
贷款人|daikuanren
那里|nali
扣会|kouhui
第二|dier
翻番|fanfan
认出|renchu
填行成|tianxingcheng
危险|weixian
我想领|woxiangling
贷能|daineng
领走|lingzou
传|chuan
运险费|yunxianfei
预受|yushou
太大|taida
他妈的|tamade
用安卓|yonganzhuo
我报|wobao
没得|meide
号充|haochong
评定|pingding
返卷|fanjuan
选|xuan
联合|lianhe
当期|dangqi
款|kuan
我见|wojian
充点|chongdian
还充|haichong
好了吗|haolema
时装|shizhuang
咋个|zage
一月底|yiyuedi
宝安|baoan
你常|nichang
利近息|lijinxi
开得|kaide
一千多元|yiqianduoyuan
上行|shangxing
转入|zhuanru
分值|fenzhi
前个|qiange
开花|kaihua
金服|jinfu
扣俩|koulia
我输错|woshucuo
而变|erbian
纷争|fenzheng
填写|tianxie
绳子|shengzi
限时|xianshi
网龙|wanglong
短租|duanzu
登不进|dengbujin
转不入|zhuanburu
ze|ze
消失掉|xiaoshidiao
爸爸|baba
题高|tigao
点开|diankai
alini|alini
事件|shijian
二三个|ersange
停掉|tingdiao
录用|luyong
帮帮忙|bangbangmang
二三|ersan
另外|lingwai
远|yuan
退得|tuide
要紧|yaojin
额才|ecai
学位|xuewei
请教|qingjiao
日往|riwang
网上商城|wangshangshangcheng
内要|neiyao
申清|shenqing
长时间|zhangshijian
够买|goumai
交清|jiaoqing
邮到|youdao
花用|huayong
点取|dianqu
十来天|shilaitian
解封|jiefeng
商行|shanghang
那有条|nayoutiao
码后|mahou
预付|yufu
块|kuai
分可|fenke
理论|lilun
积攒|jizan
期货|qihuo
敬请|jingqing
过往|guowang
期期|qiqi
有礼息|youlixi
改点|gaidian
里|li
生请|shengqing
开奖|kaijiang
自幼|ziyou
十六周岁|shiliuzhousui
不放钱|bufangqian
要升|yaosheng
洁清|jieqing
沒用|meiyong
規則|guize
纳闷|namen
问过|wenguo
记着|jizhe
修改|xiugai
这必|zhebi
好外|haowai
五折|wuzhe
不住|buzhu
成分|chengfen
升请|shengqing
有|you
寄给|jigei
币用|biyong
购物单|gouwudan
号关|haoguan
真|zhen
借来|jielai
兑换券|duihuanquan
结请|jieqing
团购|tuangou
第三天|disantian
民间|minjian
网商带|wangshangdai
集分宝|jifenbao
还得起|haideqi
收多贷|shouduodai
忘好|wanghao
批量|piliang
换开|huankai
社会|shehui
降价|jiangjia
哪付|nafu
借备|jiebei
美团动|meituandong
手|shou
疯|feng
共亨|gongheng
学数|xueshu
周日|zhouri
苏果超市|suguochaoshi
缴错|jiaocuo
拍拍|paipai
采源宝|caiyuanbao
如向何|ruxianghe
马姨|mayi
第一天|diyitian
少钱|shaoqian
弄清楚|nongqingchu
退定|tuiding
取件|qujian
我于|woyu
一两|yiliang
花得|huade
偶想|ouxiang
怩|ni
想家|xiangjia
商品交易|shangpinjiaoyi
休息|xiuxi
总叫|zongjiao
半价|banjia
牵连|qianlian
回比|huibi
分来|fenlai
应用|yingyong
伎|ji
出去|chuqu
两会|lianghui
没带|meidai
收取|shouqu
卡付|kafu
点不上|dianbushang
負|fu
问|wen
悦客|yueke
屏幕|pingmu
苹果公司|pingguogongsi
四十天|sishitian
流水|liushui
绑|bang
第一次|diyici
新新|xinxin
放进|fangjin
网址|wangzhi
附和|fuhe
用电|yongdian
交通|jiaotong
退来|tuilai
利禄|lilu
不提|buti
解释一下|jieshiyixia
会多|huiduo
感觉|ganjue
线外|xianwai
变零|bianling
杂用|zayong
付软|furuan
重在|zhongzai
安月|anyue
用不起|yongbuqi
助学|zhuxue
第十一天|dishiyitian
这样一来|zheyangyilai
交不聊|jiaobuliao
钱数|qianshu
普通人|putongren
标识|biaozhi
负下|fuxia
回赠|huizeng
男朋友|nanpengyou
预付定金|yufudingjin
曾加|cengjia
正忙|zhengmang
寄来|jilai
体到|tidao
查一查|chayicha
发指|fazhi
绷|beng
分没长|fenmeizhang
置|zhi
nga|nga
友|you
99|99
解动|jiedong
l|l
完行|wanxing
自关|ziguan
时老|shilao
提|ti
帐|zhang
妹|mei
订飞|dingfei
中信|zhongxin
至下|zhixia
开局|kaiju
上换|shanghuan
考察|kaocha
没付|meifu
当前|dangqian
尽快|jinkuai
名细|mingxi
接到|jiedao
少夫|shaofu
减了|jianle
假期|jiaqi
再说|zaishuo
用车|yongche
付|fu
工资|gongzi
度后|duhou
附有|fuyou
企业会员|qiyehuiyuan
第月|diyue
无原|wuyuan
明星|mingxing
变短|bianduan
老大|laoda
baleno|baleno
元钱|yuanqian
明年|mingnian
刚收|gangshou
下面|xiamian
消失|xiaoshi
看好|kanhao
掉线|diaoxian
说话|shuohua
伸请|shenqing
交易额|jiaoyie
商家|shangjia
元下|yuanxia
我刷错|woshuacuo
全部|quanbu
钱放|qianfang
行驶证|xingshizheng
录像|luxiang
幅度|fudu
未付|weifu
迁移|qianyi
负算|fusuan
往回|wanghui
什付|shenfu
三张|sanzhang
单笔|danbi
作废|zuofei
∨|∨
交酷|jiaoku
接|jie
对方|duifang
一可|yike
已清|yiqing
几久|jijiu
申请材料|shenqingcailiao
占无发|zhanwufa
清后|qinghou
关团|guantuan
越高|yuegao
棒|bang
高度|gaodu
我永|woyong
意|yi
手机号码|shoujihaoma
点成|diancheng
值能|zhineng
打比方|dabifang
少人用|shaorenyong
大润发|darunfa
摸|mo
住会|zhuhui
那家|najia
需先|xuxian
mp|mp
专户|zhuanhu
从扣|congkou
事情|shiqing
宝宝|baobao
起用|qiyong
华为|huawei
这分|zhefen
所用|suoyong
干预|ganyu
操作失误|caozuoshiwu
通讯联系|tongxunlianxi
会儿|huier
告诉|gaosu
衣服|yifu
值上|zhishang
以下|yixia
.......|.......
多缴|duojiao
始终|shizhong
安逸|anyi
加恶|jiae
多会涨|duohuizhang
机蜜里|jimili
第二笔|dierbi
状|zhuang
吃火锅|chihuoguo
不论|bulun
氣費|qifei
要久|yaojiu
余额|yue
征行|zhengxing
礼是|lishi
根|gen
抹|mo
其它|qita
有项|youxiang
审阅|shenyue
十几号|shijihao
包月|baoyue
截款期|jiekuanqi
试活|shihuo
乡情|xiangqing
店门|dianmen
oppor|oppor
线儿|xianer
本科|benke
购占|gouzhan
衣架|yijia
坑钱|kengqian
房屋贷款|fangwudaikuan
几钱|jiqian
赚入|zhuanru
中银|zhongyin
159|159
上留|shangliu
再来|zailai
券用|quanyong
点亮|dianliang
另个|lingge
求求|qiuqiu
背带|beidai
补交|bujiao
昨天上午|zuotianshangwu
额慢|eman
退得款|tuidekuan
十二号|shierhao
我传|wochuan
出理|chuli
选项|xuanxiang
化费|huafei
竖式|shushi
最多会|zuiduohui
国美|guomei
上来|shanglai
只想|zhixiang
每比有|meibiyou
闪退|shantui
查分|chafen
已致|yizhi
扣分|koufen
渠县|quxian
沒有|meiyou
偷用|touyong
丹尼斯|dannisi
扣过|kouguo
能交|nengjiao
押|ya
罚钱|faqian
咋样|zayang
想买个|xiangmaige
圆|yuan
领了|lingle
过货|guohuo
能试|nengshi
压|ya
不太|butai
973|973
最新|zuixin
失约|shiyue
过多|guoduo
会用|huiyong
期|qi
强迫|qiangpo
招商|zhaoshang
再进|zaijin
有事没事|youshimeishi
沙|sha
存到|cundao
欠会|qianhui
手费|shoufei
啧关|zeguan
千牛|qianniu
存款|cunkuan
因|yin
周围|zhouwei
哪几种|najizhong
丫头|yatou
夂|zhi
可供|kegong
彼岸|bian
跨|kua
招联能|zhaolianneng
碼找|mazhao
五笔|wubi
第一个|diyige
周有|zhouyou
及设|jishe
日靠|rikao
四十五天|sishiwutian
哪里|nali
六十|liushi
港澳|gangao
从前|congqian
很棒|henbang
旅店|lvdian
臨時|linshi
长期|changqi
实品|shipin
调升|diaosheng
洗车场|xichechang
万三涨|wansanzhang
多出|duochu
环款|huankuan
多元|duoyuan
蚁|yi
别|bie
能举|nengju
调不高|diaobugao
结清|jieqing
扣光|kouguang
真是|zhenshi
得|de
检查|jiancha
优惠活动|youhuihuodong
人刚|rengang
多为|duowei
一百多|yibaiduo
拿|na
路口|lukou
通话费|tonghuafei
除小蓝|chuxiaolan
分摊|fentan
耶|ye
利息费用|lixifeiyong
息金|xijin
试过|shiguo
奇怪|qiguai
丁|ding
控制|kongzhi
初|chu
有意思|youyisi
款会额|kuanhuie
火车|huoche
加盟|jiameng
二代|erdai
日起|riqi
提大|tida
到达|daoda
过得|guode
中充|zhongchong
付清|fuqing
远离|yuanli
又付|youfu
权利|quanli
下旬|xiaxun
中午|zhongwu
155|155
语气|yuqi
拾元|shiyuan
借算|jiesuan
查有|chayou
没用到|meiyongdao
之外|zhiwai
永远都是|yongyuandoushi
开再|kaizai
没交|meijiao
金要|jinyao
来电|laidian
美宜加|meiyijia
选着|xuanzhe
借到|jiedao
总说|zongshuo
晚一点|wanyidian
回帐|huizhang
转不钱|zhuanbuqian
购能|gouneng
便|bian
冲钱|chongqian
太久|taijiu
满地|mande
改回|gaihui
够期|gouqi
181|181
款卷|kuanjuan
引导|yindao
课|ke
因素|yinsu
读书|dushu
厂|chang
纳入|naru
红蚂蚁|hongmayi
阔以|kuoyi
我录|wolu
那长|nazhang
明细表|mingxibiao
找人贷|zhaorendai
俞|yu
最大|zuida
一类|yilei
再令|zailing
颌度|hedu
细数|xishu
封控|fengkong
场所|changsuo
答案|daan
外国人|waiguoren
天雪凌|tianxueling
显是|xianshi
率|lv
图是|tushi
什不从|shenbucong
不见|bujian
两元|liangyuan
我外|wowai
己用|jiyong
压金|yajin
能涨|nengzhang
签收|qianshou
紧|jin
额服|efu
本单|bendan
要换|yaohuan
截至|jiezhi
没换|meihuan
一查|yicha
刚交过|gangjiaoguo
点时|dianshi
按到|andao
小额|xiaoe
没邦定|meibangding
扣不去|koubuqu
阳光|yangguang
扣清|kouqing
有车|youche
我常|wochang
抡|lun
bux|bux
鸡|ji
查问|chawen
哪冲|nachong
哪换|nahuan
循序|xunxu
百货|baihuo
不烦|bufan
法宝|fabao
没花贝|meihuabei
人脉关系|renmaiguanxi
运送|yunsong
最快|zuikuai
超期|chaoqi
期限内|qixiannei
换张|huanzhang
退订|tuiding
三种|sanzhong
不太敢|butaigan
扫描|saomiao
反回|fanhui
用天|yongtian
信低|xindi
结洼|jiewa
美法用|meifayong
后补|houbu
前提|qianti
调分|diaofen
提前结束|tiqianjieshu
我网|wowang
至|zhi
用会收|yonghuishou
网商|wangshang
白动|baidong
照|zhao
钱退|qiantui
十多元|shiduoyuan
清远市|qingyuanshi
点款|diankuan
早期|zaoqi
将|jiang
戚用|qiyong
备用金|beiyongjin
开套|kaitao
繳|jiao
还花唄|haihuabei
门牌号|menpaihao
组成|zucheng
换钱|huanqian
十一月份|shiyiyuefen
真实性|zhenshixing
别动|biedong
姓名|xingming
只好|zhihao
摄像头|shexiangtou
还算正|haisuanzheng
接换|jiehuan
总共|zonggong
计数|jishu
完全|wanquan
最高值|zuigaozhi
客问|kewen
双休|shuangxiu
从来不|conglaibu
苹果|pingguo
想往|xiangwang
待|dai
奇货能|qihuoneng
系统故障|xitongguzhang
二张|erzhang
边|bian
没找|meizhao
一个|yige
门头|mentou
初始化|chushihua
微店|weidian
什在|shenzai
减少|jianshao
流动|liudong
并入|bingru
用起|yongqi
意味着|yiweizhe
只见|zhijian
期限|qixian
请开|qingkai
芝|zhi
频繁|pinfan
一能加|yinengjia
捆绑|kunbang
传上去|chuanshangqu
尽快恢复|jinkuaihuifu
快手|kuaishou
概率|gailv
我得|wode
转转|zhuanzhuan
摊贩|tanfan
部份|bufen
天借|tianjie
升纸|shengzhi
愿不愿意|yuanbuyuanyi
账要|zhangyao
公司地址|gongsidizhi
负起|fuqi
所有|suoyou
短信通|duanxintong
银座|yinzuo
能开|nengkai
湘江|xiangjiang
遇|yu
蘑菇|mogu
停说|tingshuo
元分|yuanfen
通过|tongguo
手工|shougong
小型|xiaoxing
服务器|fuwuqi
转接|zhuanjie
ktv|ktv
填嘛|tianma
上麦|shangmai
这能|zheneng
何将|hejiang
最多缴|zuiduojiao
提生|tisheng
用点|yongdian
能生|nengsheng
增额|zenge
认用|renyong
再也不会|zaiyebuhui
文玩|wenwan
涵|han
感谢|ganxie
sta|sta
加多少|jiaduoshao
赚取|zhuanqu
好|hao
原先|yuanxian
接借|jiejie
收益|shouyi
几月|jiyue
欧尚|oushang
已解|yijie
零元|lingyuan
发了|fale
螞蟻|mayi
尽请|jinqing
过久会|guojiuhui
不太想|butaixiang
要出|yaochu
款时|kuanshi
五十六|wushiliu
锁|suo
十一|shiyi
扣减|koujian
微码|weima
自功|zigong
开闭|kaibi
那就是说|najiushishuo
信任度|xinrendu
加额|jiae
缓缓|huanhuan
订货|dinghuo
支改|zhigai
能出|nengchu
改过|gaiguo
欠缺|qianque
天后|tianhou
没清|meiqing
活|huo
随时|suishi
邮件|youjian
e|e
最低标准|zuidibiaozhun
相电|xiangdian
要息|yaoxi
珠宝|zhubao
十几天|shijitian
乙|yi
万五|wanwu
值才|zhicai
看见|kanjian
专业|zhuanye
不朽|buxiu
变更|biangeng
用券|yongquan
晚|wan
要不得|yaobude
国内|guonei
二月|eryue
能决|nengjue
一过|yiguo
二百多块|erbaiduokuai
失业|shiye
用句|yongju
回付|huifu
部有|buyou
营业|yingye
付错|fucuo
闲|xian
我姐|wojie
自定|ziding
改价后|gaijiahou
骗子|pianzi
负对|fudui
改用|gaiyong
谢天谢地|xietianxiedi
佝|gou
好几万|haojiwan
恁|nen
款要|kuanyao
告知|gaozhi
办完|banwan
還嗎|haima
体现|tixian
入口关|rukouguan
换得|huande
上上个月|shangshanggeyue
开嘛|kaima
处于|chuyu
打勾|dagou
荣耀|rongyao
鞋字|xiezi
智慧|zhihui
该开|gaikai
每月|meiyue
算了算|suanlesuan
可|ke
定金|dingjin
付错款|fucuokuan
不能|buneng
人民币|renminbi
有够|yougou
相符|xiangfu
网银|wangyin
随取|suiqu
最慢|zuiman
永|yong
白猫|baimao
购房|goufang
刚才|gangcai
不发|bufa
奥康|aokang
拿出|nachu
还关|haiguan
如果|ruguo
油钱|youqian
为合会|weihehui
聚|ju
玩意|wanyi
心|xin
批次|pici
取有|quyou
流失|liushi
领|ling
怎扫|zensao
代理|daili
开道|kaidao
保号|baohao
计算机|jisuanji
返钱|fanqian
抽圈|chouquan
身份证号|shenfenzhenghao
持卡人|chikaren
不高|bugao
改先息|gaixianxi
爱人|airen
四月份|siyuefen
重|zhong
成先息|chengxianxi
账上|zhangshang
降额|jiange
物料|wuliao
邮寄|youji
查出|chachu
住宿|zhusu
证据|zhengju
时|shi
调改|diaogai
ab|ab
万分之三|wanfenzhisan
不亮|buliang
负面影响|fumianyingxiang
r|r
有满|youman
世纪|shiji
选错|xuancuo
付不来|fubulai
怎什能|zenshenneng
有分|youfen
人像|renxiang
提问|tiwen
哪些地方|neixiedifang
六百多分|liubaiduofen
我调|wodiao
平|ping
起到|qidao
我办|woban
借能|jieneng
先交|xianjiao
什钱|shenqian
勒|lei
过期|guoqi
充不起|chongbuqi
绝味|juewei
能长|nengzhang
北京|beijing
算到|suandao
中密付|zhongmifu
获得|huode
先开|xiankai
全息|quanxi
往冲|wangchong
开了个|kailege
实付|shifu
减分|jianfen
还个|haige
没查|meicha
手有|shouyou
申核|shenhe
大众|dazhong
